idx,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
3771,92000.0,newly repaired,Arabkir,5,Kasyan St,3,Yerevan,91.0,http://www.myrealty.am/en/item/21357/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
3772,250000.0,newly repaired,Center,7,Verin Antarayin,4,Yerevan,148.0,http://www.myrealty.am/en/item/37235/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,4,monolit,5,3.0
3773,135000.0,newly repaired,Arabkir,12,Gyulbenkyan St,3,Yerevan,104.0,http://www.myrealty.am/en/item/28967/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,11,3.0
3774,125000.0,newly repaired,Center,14,Argishti St,3,Yerevan,104.0,http://www.myrealty.am/en/item/34941/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,3,3.0
3775,79000.0,zero condition,Arabkir,5,Kievyan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/37241/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,4,3.2
3776,76000.0,newly repaired,Center,4,Koryun St,2,Yerevan,56.0,http://www.myrealty.am/en/item/37243/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
3777,180000.0,newly repaired,Center,13,Mashtots Ave,3,Yerevan,88.0,http://www.myrealty.am/en/item/27148/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,9,3.0
3778,150000.0,newly repaired,Center,21,Tsitsernakaberd Highway,3,Yerevan,114.0,http://www.myrealty.am/en/item/29471/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,3.0
3779,77000.0,newly repaired,Davtashen,19,Sasna tsrer St,3,Yerevan,65.0,http://www.myrealty.am/en/item/22050/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,15,3.0
3780,140000.0,newly repaired,Arabkir,16,N. Zaryan St,3,Yerevan,106.0,http://www.myrealty.am/en/item/16895/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,15,3.0
3781,135000.0,newly repaired,Center,5,Zakyan St,4,Yerevan,110.0,http://www.myrealty.am/en/item/30718/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
3783,210000.0,newly repaired,Center,5,Moskovyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/37270/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.2
3784,138000.0,newly repaired,Arabkir,3,A. Khachatrian St,3,Yerevan,97.0,http://www.myrealty.am/en/item/31239/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,2,3.0
3785,139000.0,newly repaired,Arabkir,13,Hambardzumyan St,3,Yerevan,111.0,http://www.myrealty.am/en/item/33466/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,6,3.0
3786,105000.0,newly repaired,Arabkir,12,Hr.Kochar St,3,Yerevan,85.0,http://www.myrealty.am/en/item/13164/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,8,3.0
3787,135000.0,newly repaired,Arabkir,18,Baghramyan av(Arabkir),3,Yerevan,87.0,http://www.myrealty.am/en/item/36820/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,3.0
3788,80000.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,92.0,http://www.myrealty.am/en/item/37265/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,monolit,4,2.8
3789,290000.0,newly repaired,Center,14,Aram St,3,Yerevan,141.0,http://www.myrealty.am/en/item/37430/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,12,2.8
3790,210000.0,newly repaired,Arabkir,7,Aygedzor St,3,Yerevan,110.0,http://www.myrealty.am/en/item/36645/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,6,3.0
3791,105000.0,zero condition,Arabkir,9,Komitas Ave,4,Yerevan,140.0,http://www.myrealty.am/en/item/34846/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,3,3.0
3792,245000.0,newly repaired,Arabkir,19,Mamikoniants St,3,Yerevan,123.0,http://www.myrealty.am/en/item/33465/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,5,3.0
3793,230000.0,newly repaired,Center,5,Teryan St,3,Yerevan,98.0,http://www.myrealty.am/en/item/33740/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,2,3.0
3795,320000.0,newly repaired,Arabkir,10,Arabkir 27 St,3,Yerevan,120.0,http://www.myrealty.am/en/item/37394/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,3.0
3796,37500.0,good,Arabkir,5,Komitas Ave,2,Yerevan,44.0,http://www.myrealty.am/en/item/33404/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
3797,135000.0,newly repaired,Center,13,Mashtots Ave,4,Yerevan,90.0,http://www.myrealty.am/en/item/18510/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,11,3.2
3798,340000.0,newly repaired,Center,10,Northern Ave,3,Yerevan,128.0,http://www.myrealty.am/en/item/34765/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,9,3.0
3799,65000.0,zero condition,Qanaqer-Zeytun,12,Rubinyants St,3,Yerevan,96.0,http://www.myrealty.am/en/item/8087/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,monolit,5,3.0
3800,65000.0,newly repaired,Erebuni,4,Lisinyan st.,3,Yerevan,100.0,http://www.myrealty.am/en/item/7720/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,stone,1,3.0
3801,65000.0,newly repaired,Arabkir,5,Vratsakan St,4,Yerevan,107.0,http://www.myrealty.am/en/item/8215/apartment-for-sale-in-Yerevan,1,stone,1,2.8
3802,65000.0,newly repaired,Center,9,Kajaznuni St,3,Yerevan,68.0,http://www.myrealty.am/en/item/7490/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
3803,65000.0,good,Arabkir,5,Baghramyan av(Arabkir),3,Yerevan,63.0,http://www.myrealty.am/en/item/6489/apartment-for-sale-in-Yerevan,1,stone,2,2.8
3804,65000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,66.0,http://www.myrealty.am/en/item/6449/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3805,65000.0,newly repaired,Qanaqer-Zeytun,16,Rubinyants St,3,Yerevan,94.0,http://www.myrealty.am/en/item/17417/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
3806,65000.0,good,Arabkir,9,Sundukyan St,2,Yerevan,76.0,http://www.myrealty.am/en/item/6147/apartment-for-sale-in-Yerevan,1,panel,2,2.8
3807,65000.0,good,Arabkir,4,V.Vagharshyan St,2,Yerevan,67.0,http://www.myrealty.am/en/item/5104/Apartment-for-sale-in-Yerevan,1,stone,4,2.8
3808,65000.0,good,Center,4,Tigran Mets Ave,3,Yerevan,87.0,http://www.myrealty.am/en/item/5533/apartment-for-sale-in-Yerevan,1,stone,4,3.2
3809,65000.0,newly repaired,Center,16,Amiryan St,3,Yerevan,67.0,http://www.myrealty.am/en/item/2128/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,13,2.8
3810,65000.0,good,Center,3,Mashtots Ave,2,Yerevan,50.0,http://www.myrealty.am/en/item/33820/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
3811,65000.0,good,Center,9,Kajaznuni St,1,Yerevan,81.0,http://www.myrealty.am/en/item/836/apartment-for-sale-in-Yerevan,1,other,8,3.0
3814,65000.0,good,Qanaqer-Zeytun,7,K. Ulnetsi St,2,Yerevan,62.0,http://www.myrealty.am/en/item/1440/apartment-for-sale-in-Yerevan,1,other,6,2.8
3816,65000.0,good,Center,10,Saryan St,2,Yerevan,72.0,http://www.myrealty.am/en/item/209/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,2.8
3818,30800.0,zero condition,Nor Norq,8,Gyurjyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/32292/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,7,3.0
3819,65000.0,newly repaired,Erebuni,14,Artsakh ave,4,Yerevan,82.0,http://www.myrealty.am/en/item/13177/4-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,panel,1,2.8
3820,65000.0,good,Center,9,Tigran Mets Ave,2,Yerevan,67.0,http://www.myrealty.am/en/item/180/apartment-for-sale-in-Yerevan,1,panel,8,2.8
3822,65000.0,newly repaired,Qanaqer-Zeytun,14,Rubinyants St,3,Yerevan,94.0,http://www.myrealty.am/en/item/37872/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,6,2.8
3823,65000.0,newly repaired,Arabkir,5,Griboedov St,3,Yerevan,92.0,http://www.myrealty.am/en/item/37919/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
3824,65000.0,good,Avan,9,Varuյan district,5,Yerevan,101.0,http://www.myrealty.am/en/item/37355/5-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,2,2.8
3825,65000.0,good,Center,14,Argishti St,2,Yerevan,53.0,http://www.myrealty.am/en/item/37385/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,13,2.8
3826,65000.0,good,Malatia-Sebastia,9,Oganov St,4,Yerevan,100.0,http://www.myrealty.am/en/item/37382/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,5,2.8
3827,65000.0,good,Arabkir,9,Hambardzumyan St,3,Yerevan,74.0,http://www.myrealty.am/en/item/37652/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3828,80000.0,newly repaired,Center,9,Mashtots Ave,2,Yerevan,42.0,http://www.myrealty.am/en/item/29057/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
3829,81000.0,zero condition,Davtashen,14,Mikoyan St,3,Yerevan,115.0,http://www.myrealty.am/en/item/8840/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,other,7,3.0
3830,81000.0,zero condition,Center,6,Antarayin St,3,Yerevan,90.0,http://www.myrealty.am/en/item/2052/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,1,3.0
3831,80000.0,newly repaired,Center,9,E. Qochar St,3,Yerevan,80.0,http://www.myrealty.am/en/item/28982/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,3,2.8
3832,80000.0,newly repaired,Center,13,E. Qochar St,3,Yerevan,90.0,http://www.myrealty.am/en/item/28948/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,2.8
3833,80000.0,good,Center,5,Tigran Mets Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/28226/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,2.8
3834,80000.0,newly repaired,Nor Norq,5,Totovents St,3,Yerevan,116.0,http://www.myrealty.am/en/item/27978/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,2.8
3835,80000.0,newly repaired,Qanaqer-Zeytun,12,Nersisyan St,3,Yerevan,85.0,http://www.myrealty.am/en/item/25190/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,2,monolit,4,3.0
3836,80000.0,newly repaired,Center,5,G.Lusavorich St,3,Yerevan,80.0,http://www.myrealty.am/en/item/25151/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
3837,80000.0,good,Center,5,Paronyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/24949/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
3838,80000.0,newly repaired,Arabkir,5,Komitas Ave,4,Yerevan,102.0,http://www.myrealty.am/en/item/22957/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3839,80000.0,good,Arabkir,6,Komitas Ave,3,Yerevan,94.0,http://www.myrealty.am/en/item/23339/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
3840,80000.0,newly repaired,Arabkir,4,Komitas Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/23702/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3841,64000.0,good,Center,10,E. Qochar St,2,Yerevan,68.0,http://www.myrealty.am/en/item/28545/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
3842,64000.0,newly repaired,Qanaqer-Zeytun,16,Droi St,2,Yerevan,67.0,http://www.myrealty.am/en/item/33813/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,13,2.8
3843,64000.0,newly repaired,Davtashen,9,Davtashen 1 district,3,Yerevan,95.0,http://www.myrealty.am/en/item/29299/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,9,2.8
3844,64000.0,newly repaired,Davtashen,14,Davtashen 1 district,4,Yerevan,120.0,http://www.myrealty.am/en/item/20861/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,14,2.8
3845,80000.0,good,Qanaqer-Zeytun,5,Azatutyan avenue,2,Yerevan,69.0,http://www.myrealty.am/en/item/22690/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,1,2.8
3846,64000.0,good,Arabkir,5,Gyulbenkyan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/24746/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,1,3.0
3847,64000.0,zero condition,Center,10,Amiryan St,2,Yerevan,60.0,http://www.myrealty.am/en/item/10136/apartment-for-sale-in-Yerevan,1,monolit,4,3.0
3848,64000.0,newly repaired,Center,4,Mashtots Ave,1,Yerevan,31.0,http://www.myrealty.am/en/item/24179/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
3849,64000.0,good,Arabkir,9,A. Khachatrian St,4,Yerevan,90.0,http://www.myrealty.am/en/item/21780/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,7,2.8
3850,64000.0,good,Arabkir,4,N. Tigranyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/14864/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
3851,64000.0,zero condition,Davtashen,14,Sasna tsrer St,3,Yerevan,67.0,http://www.myrealty.am/en/item/6956/apartment-for-sale-in-Yerevan,1,monolit,11,3.0
3852,64000.0,newly repaired,Qanaqer-Zeytun,4,Droi St,3,Yerevan,76.0,http://www.myrealty.am/en/item/19985/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,stone,3,2.8
3853,64000.0,good,Center,9,Aygestan 10 St,2,Yerevan,62.0,http://www.myrealty.am/en/item/38036/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
3854,64000.0,newly repaired,Arabkir,5,Vratsakan St,4,Yerevan,107.0,http://www.myrealty.am/en/item/8816/apartment-for-sale-in-Yerevan,1,stone,1,3.0
3855,64000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,55.0,http://www.myrealty.am/en/item/37721/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
3856,64000.0,newly repaired,Arabkir,12,Mamikoniants St,2,Yerevan,57.0,http://www.myrealty.am/en/item/36969/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,2.8
3857,64000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,55.0,http://www.myrealty.am/en/item/36854/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
3859,64000.0,good,Center,4,Heratsi St,2,Yerevan,70.0,http://www.myrealty.am/en/item/32201/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
3860,64000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,55.0,http://www.myrealty.am/en/item/36942/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
3861,260000.0,newly repaired,Center,13,Tumanyan St,4,Yerevan,130.0,http://www.myrealty.am/en/item/35722/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,8,3.2
3862,250000.0,newly repaired,Center,11,Northern Ave,3,Yerevan,120.0,http://www.myrealty.am/en/item/29965/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,3,3.0
3864,64000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/34527/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3865,64000.0,good,Center,4,Heratsi St,2,Yerevan,70.0,http://www.myrealty.am/en/item/31451/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,1,2.8
3866,64500.0,good,Center,16,Amiryan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/36712/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,16,2.8
3867,65000.0,good,Arabkir,18,N. Zaryan St,3,Yerevan,68.0,http://www.myrealty.am/en/item/29577/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,other,16,2.8
3868,65000.0,good,Arabkir,5,Komitas Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/29210/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3869,65000.0,good,Arabkir,4,Komitas Ave,2,Yerevan,72.0,http://www.myrealty.am/en/item/37924/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
3870,83000.0,good,Center,5,Abovyan St,2,Yerevan,39.0,http://www.myrealty.am/en/item/22450/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
3871,83000.0,good,Center,6,Charents St,3,Yerevan,85.0,http://www.myrealty.am/en/item/21277/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.2
3872,83000.0,newly repaired,Davtashen,13,Mikoyan St,2,Yerevan,82.0,http://www.myrealty.am/en/item/21666/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,2,monolit,3,3.0
3873,83000.0,zero condition,Arabkir,7,Hambardzumyan St,3,Yerevan,105.0,http://www.myrealty.am/en/item/33153/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,6,2.8
3874,83000.0,newly repaired,Arabkir,9,Mamikoniants St,3,Yerevan,80.0,http://www.myrealty.am/en/item/20502/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,2.8
3875,83000.0,newly repaired,Arabkir,16,V.Vagharshyan St,4,Yerevan,97.0,http://www.myrealty.am/en/item/14091/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,15,3.0
3876,83000.0,newly repaired,Arabkir,15,Mamikoniants St,3,Yerevan,80.0,http://www.myrealty.am/en/item/28483/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,14,3.0
3877,83000.0,newly repaired,Arabkir,5,Gyulbenkyan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/15309/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
3878,83000.0,newly repaired,Arabkir,15,Vratsakan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/13449/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,3,2.8
3879,83000.0,newly repaired,Arabkir,5,Babayan St,3,Yerevan,81.0,http://www.myrealty.am/en/item/13910/Apartment-for-sale-in-Yerevan,2,stone,1,2.8
3880,82000.0,newly repaired,Center,10,Yekmalyan St,1,Yerevan,39.0,http://www.myrealty.am/en/item/38134/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,4,3.0
3881,82000.0,newly repaired,Davtashen,16,Davtashen 4 district,2,Yerevan,101.0,http://www.myrealty.am/en/item/37975/2-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,14,3.0
3882,82000.0,newly repaired,Arabkir,14,Komitas Ave,3,Yerevan,81.0,http://www.myrealty.am/en/item/37447/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
3883,82500.0,zero condition,Center,5,D. Demirchyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/18488/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
3884,82000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/37319/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
3885,82000.0,good,Center,10,E. Qochar St,3,Yerevan,84.0,http://www.myrealty.am/en/item/37239/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,10,3.0
3886,82000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/37269/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.0
3887,82000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/37363/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,12,2.8
3888,82000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/37255/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,10,3.2
3889,82000.0,newly repaired,Arabkir,4,Griboedov St,3,Yerevan,77.0,http://www.myrealty.am/en/item/37069/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,3,3.0
3890,82000.0,newly repaired,Arabkir,4,Griboedov St,3,Yerevan,76.0,http://www.myrealty.am/en/item/37070/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3891,82000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,82.0,http://www.myrealty.am/en/item/32907/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.0
3892,82000.0,good,Center,6,Abovyan St,2,Yerevan,54.0,http://www.myrealty.am/en/item/31596/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.0
3893,82000.0,good,Center,5,Mashtots Ave,3,Yerevan,85.0,http://www.myrealty.am/en/item/32721/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
3894,82000.0,good,Center,5,Zakyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/36621/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
3895,82000.0,newly repaired,Center,22,Tsitsernakaberd Highway,2,Yerevan,70.0,http://www.myrealty.am/en/item/31617/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,9,3.0
3896,63000.0,good,Qanaqer-Zeytun,13,Rubinyants St,3,Yerevan,80.0,http://www.myrealty.am/en/item/6816/apartment-for-sale-in-Yerevan,1,panel,6,2.8
3897,63000.0,good,Arabkir,9,Adonts St,3,Yerevan,84.0,http://www.myrealty.am/en/item/6415/apartment-for-sale-in-Yerevan,1,panel,6,2.8
3898,63000.0,newly repaired,Arabkir,5,V.Papazyan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/38117/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
3899,82000.0,newly repaired,Center,4,Mashtots Ave,1,Yerevan,50.0,http://www.myrealty.am/en/item/31520/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
3900,63000.0,good,Center,5,A.Petrosyan St,1,Yerevan,37.0,http://www.myrealty.am/en/item/36371/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
3901,63000.0,good,Center,16,M.Khorenatsi St,4,Yerevan,94.0,http://www.myrealty.am/en/item/3199/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,14,2.8
3902,63000.0,newly repaired,Avan,1,Charents disrtict,3,Yerevan,82.0,http://www.myrealty.am/en/item/37190/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,1,2.8
3903,63000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,81.0,http://www.myrealty.am/en/item/37198/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
3904,63000.0,zero condition,Center,4,Abovyan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/35510/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
3905,63000.0,newly repaired,Avan,15,Narekatsi district,3,Yerevan,66.0,http://www.myrealty.am/en/item/34506/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,stone,15,3.0
3906,63000.0,newly repaired,Qanaqer-Zeytun,9,A. Tigranyan St,3,Yerevan,70.0,http://www.myrealty.am/en/item/34509/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,4,2.8
3907,63000.0,newly repaired,Avan,15,Narekatsi district,3,Yerevan,66.0,http://www.myrealty.am/en/item/34512/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,15,2.8
3908,63500.0,newly repaired,Center,5,Abovyan St,2,Yerevan,39.0,http://www.myrealty.am/en/item/37704/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,2.8
3909,63000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,75.0,http://www.myrealty.am/en/item/30882/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
3910,63500.0,newly repaired,Avan,14,Tsarav Aghbyur St,2,Yerevan,85.0,http://www.myrealty.am/en/item/32366/2-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,4,3.0
3911,63500.0,good,Arabkir,5,A. Khachatrian St,3,Yerevan,80.0,http://www.myrealty.am/en/item/37895/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3912,63800.0,good,Arabkir,5,Komitas Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/29761/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
3913,63900.0,zero condition,Arabkir,5,Komitas Ave,3,Yerevan,80.0,http://www.myrealty.am/en/item/29237/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,other,2,2.8
3914,63900.0,zero condition,Center,10,Mashtots Ave,2,Yerevan,70.0,http://www.myrealty.am/en/item/27789/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
3915,63999.0,newly repaired,Arabkir,5,Hr.Kochar St,3,Yerevan,69.0,http://www.myrealty.am/en/item/22270/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3916,62900.0,good,Center,9,D. Demirchyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/37754/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
3917,63000.0,newly repaired,Davtashen,11,Davtashen 4 district,3,Yerevan,100.0,http://www.myrealty.am/en/item/29434/3-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,10,2.8
3918,63000.0,newly repaired,Center,10,Israelyan St,2,Yerevan,57.0,http://www.myrealty.am/en/item/29786/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
3919,62700.0,zero condition,Arabkir,5,Kievyan St,3,Yerevan,88.0,http://www.myrealty.am/en/item/26045/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,3.0
